aX,aY,aZ,gX,gY,gZ
-0.039,-1.110,0.015,-0.549,25.757,121.826
-0.074,-1.152,0.007,-4.517,30.151,123.962
-0.112,-1.185,0.002,-5.005,32.288,126.526
-0.123,-1.178,-0.002,-2.319,31.128,131.348
-0.119,-1.150,0.011,0.854,26.794,137.085
-0.115,-1.146,0.036,3.296,21.912,141.846
-0.114,-1.159,0.057,4.639,18.066,146.118
-0.115,-1.174,0.051,5.554,17.700,153.015
-0.110,-1.171,0.036,4.822,18.555,162.537
-0.099,-1.152,0.027,1.953,18.066,174.194
-0.085,-1.145,0.026,-2.991,17.212,187.744
-0.067,-1.127,0.029,-9.888,19.165,201.660
-0.044,-1.081,0.014,-17.212,23.376,215.393
-0.007,-1.027,-0.006,-23.682,27.649,228.333
0.022,-1.012,-0.023,-30.396,30.396,239.441
0.030,-1.011,-0.048,-37.476,33.508,249.512
0.030,-0.998,-0.065,-42.236,36.194,260.620
0.052,-0.922,-0.065,-43.274,35.522,273.315
0.108,-0.811,-0.066,-41.931,31.250,285.278
0.173,-0.694,-0.046,-40.100,25.940,293.640
0.248,-0.604,-0.022,-38.391,21.545,297.119
0.290,-0.555,0.000,-36.804,18.616,295.959
0.322,-0.535,0.028,-35.645,18.311,292.542
0.345,-0.501,0.040,-34.180,20.386,290.222
0.357,-0.464,0.021,-30.762,22.827,288.879
0.370,-0.446,0.012,-27.527,23.865,288.391
0.381,-0.409,-0.009,-25.269,23.682,289.612
0.393,-0.368,-0.034,-24.048,22.278,291.504
0.403,-0.334,-0.046,-24.475,20.386,293.457
0.415,-0.272,-0.059,-26.428,20.386,295.776
0.437,-0.190,-0.068,-26.245,21.179,296.753
0.458,-0.118,-0.077,-21.790,20.508,294.739

-2.389,-1.268,1.010,-178.589,-156.189,-586.792
-2.620,-1.905,1.197,-144.714,-157.898,-549.133
-2.787,-2.569,1.418,-121.094,-153.381,-484.009
-2.829,-3.056,1.616,-115.784,-121.460,-396.118
-2.771,-3.226,1.756,-117.004,-71.655,-298.096
-2.631,-3.203,1.807,-109.802,-27.710,-198.120
-2.448,-3.108,1.621,-93.689,10.010,-107.422
-2.206,-2.869,1.296,-73.364,39.856,-30.334
-1.872,-2.528,0.989,-51.331,50.049,30.884
-1.528,-2.249,0.734,-29.785,43.884,73.486
-1.228,-2.026,0.537,-10.437,30.884,100.159
-0.931,-1.816,0.410,5.249,16.174,117.432
-0.678,-1.634,0.322,18.188,4.822,126.465
-0.484,-1.501,0.259,27.954,-2.563,129.150
-0.348,-1.397,0.236,33.813,-6.531,127.686
-0.256,-1.324,0.247,35.889,-7.019,124.390
-0.207,-1.287,0.279,36.926,-5.188,120.850
-0.198,-1.251,0.327,37.903,-2.869,118.774
-0.210,-1.261,0.363,38.452,0.610,119.080
-0.238,-1.262,0.391,37.659,5.432,122.742
-0.255,-1.226,0.411,36.621,11.597,130.188
-0.256,-1.149,0.438,35.828,17.578,138.916
-0.252,-1.076,0.452,36.438,22.705,146.179
-0.259,-1.036,0.450,37.598,26.978,150.513
-0.262,-1.014,0.434,38.635,30.945,154.541
-0.265,-1.001,0.420,39.063,33.569,158.203
-0.266,-0.982,0.411,39.490,35.706,161.560
-0.286,-1.007,0.387,39.368,36.804,164.429
-0.329,-1.092,0.330,35.767,39.490,169.006
-0.374,-1.164,0.293,27.649,44.006,178.894
-0.378,-1.177,0.266,17.944,48.584,195.251
-0.336,-1.119,0.265,9.888,51.147,214.478
-0.279,-1.047,0.253,5.493,51.392,231.323
-0.236,-1.002,0.221,3.479,51.453,243.042
-0.211,-0.986,0.174,2.380,51.025,251.160
-0.193,-0.959,0.138,0.671,48.218,260.071
-0.151,-0.923,0.121,-1.587,43.213,269.470
-0.098,-0.893,0.119,-5.371,37.903,278.870
-0.060,-0.885,0.132,-8.972,32.715,287.109
-0.045,-0.881,0.152,-11.658,27.466,294.983
-0.005,-0.839,0.168,-14.038,22.339,305.603
0.042,-0.776,0.191,-17.029,19.958,316.406
0.104,-0.673,0.217,-21.545,21.423,324.951
0.199,-0.566,0.238,-26.001,26.123,329.956
0.249,-0.555,0.247,-27.283,30.212,329.590
0.217,-0.551,0.225,-25.574,33.142,328.918
0.229,-0.471,0.191,-22.644,32.166,333.618
0.283,-0.352,0.169,-19.226,26.550,341.125
0.345,-0.264,0.149,-14.832,18.616,346.069
0.385,-0.165,0.135,-11.597,11.902,346.680
0.437,-0.062,0.140,-9.338,8.423,342.773
0.502,0.041,0.152,-5.859,7.446,335.083
0.563,0.156,0.158,-0.732,7.507,323.120
0.620,0.247,0.162,7.080,7.874,307.251
0.663,0.277,0.190,16.296,7.690,288.513
0.702,0.312,0.212,24.414,9.460,268.982
0.759,0.367,0.207,30.151,12.451,250.366
0.843,0.453,0.178,34.790,15.747,231.384
0.933,0.561,0.118,39.124,18.066,208.984
1.027,0.680,0.040,45.166,17.761,181.641

-0.549,1.476,-1.010,-51.208,83.252,-589.722
-0.846,1.324,-1.159,-115.784,47.913,-615.112
-1.156,1.253,-0.953,-192.444,17.151,-633.850
-1.370,1.261,-0.333,-263.550,-6.653,-652.100
-1.566,1.277,0.391,-306.458,-33.813,-678.467
-1.849,0.836,0.863,-295.654,-68.970,-719.055
-2.461,-0.389,0.990,-232.544,-102.539,-767.395
-3.162,-1.810,0.694,-152.954,-122.681,-787.354
-3.714,-3.139,0.638,-100.525,-147.888,-724.426
-3.684,-3.999,1.382,-98.145,-166.687,-572.083
-3.226,-4.000,2.190,-123.718,-125.183,-383.789
-2.876,-4.000,2.343,-133.362,-29.541,-212.463
-2.660,-3.641,1.977,-117.493,64.209,-71.899
-2.312,-3.010,1.349,-90.271,119.995,39.001
-1.865,-2.403,0.827,-63.904,132.690,112.610
-1.403,-1.928,0.490,-36.682,112.732,146.484
-1.006,-1.619,0.324,-6.104,71.167,153.137
-0.676,-1.473,0.225,23.560,26.978,146.973
-0.443,-1.377,0.191,45.105,-4.150,137.024
-0.224,-1.262,0.156,56.946,-17.578,126.709
-0.062,-1.155,0.113,63.293,-18.494,116.516
0.070,-1.057,0.084,64.697,-15.259,104.614
0.129,-0.992,0.095,63.416,-11.719,91.736
0.156,-0.951,0.116,61.035,-9.155,79.712
0.150,-0.944,0.136,58.228,-7.507,70.496
0.121,-0.948,0.169,52.856,-6.409,64.697
0.090,-0.979,0.210,45.166,-2.808,61.951
0.049,-0.995,0.241,36.682,2.747,62.317
0.009,-0.991,0.269,29.175,8.240,64.636
-0.028,-0.959,0.323,25.391,11.780,67.749
-0.030,-0.929,0.349,25.818,15.442,69.031
-0.082,-0.967,0.339,27.222,18.127,66.284
-0.148,-1.046,0.330,27.771,20.325,63.782
-0.193,-1.098,0.318,29.419,21.301,64.636
-0.226,-1.143,0.302,33.630,18.433,68.176
-0.270,-1.244,0.292,38.879,13.550,72.998
-0.326,-1.343,0.293,42.664,8.789,81.299
-0.363,-1.405,0.298,44.189,5.249,95.703
-0.370,-1.437,0.309,43.335,3.479,114.746
-0.375,-1.452,0.328,41.138,3.662,135.254
-0.392,-1.486,0.338,38.696,7.141,156.372
-0.429,-1.541,0.340,36.194,12.085,178.772
-0.465,-1.583,0.325,34.790,15.137,205.627
-0.476,-1.589,0.307,36.133,15.198,235.413
-0.469,-1.536,0.286,39.368,12.085,266.846
-0.438,-1.478,0.263,40.955,7.812,297.974
-0.422,-1.424,0.253,40.283,4.333,327.637
-0.409,-1.351,0.235,36.987,3.357,356.384
-0.393,-1.233,0.212,31.128,4.761,383.301
-0.393,-1.136,0.151,22.461,9.644,408.875
-0.436,-1.043,0.086,10.132,15.198,434.326
-0.464,-0.876,0.029,-2.075,16.113,463.074
-0.422,-0.611,-0.000,-14.404,11.902,492.798
-0.293,-0.318,0.008,-26.672,4.578,515.991
-0.132,-0.045,0.008,-35.339,-2.625,527.039
0.040,0.218,0.021,-39.673,-6.958,523.254
0.195,0.409,0.047,-38.147,-11.475,505.798
0.316,0.532,0.088,-29.419,-16.296,479.065
0.394,0.611,0.150,-14.832,-19.226,445.190
0.464,0.679,0.204,3.723,-20.203,408.508

1.198,1.120,0.206,39.001,16.541,71.655
1.167,1.023,0.192,39.490,22.156,32.654
1.110,0.881,0.164,40.649,26.306,-1.099
1.053,0.734,0.140,41.077,28.503,-27.405
0.995,0.582,0.115,41.687,27.832,-46.082
0.951,0.436,0.086,41.626,24.719,-57.678
0.928,0.312,0.057,39.063,21.240,-63.538
0.920,0.203,0.036,34.607,18.127,-65.308
0.912,0.107,0.029,29.053,14.832,-64.209
0.904,0.021,0.034,22.400,12.939,-61.401
0.908,-0.036,0.036,15.442,12.451,-56.274
0.908,-0.077,0.034,9.521,12.329,-50.171
0.905,-0.109,0.036,5.310,11.230,-44.128
0.906,-0.128,0.040,2.502,9.216,-37.720
0.901,-0.141,0.041,1.282,6.775,-31.372
0.906,-0.137,0.057,0.549,3.906,-24.719
0.926,-0.118,0.097,-0.244,1.465,-17.578
0.937,-0.107,0.132,-0.610,0.000,-11.658
0.942,-0.090,0.149,-0.854,0.305,-6.531
0.949,-0.063,0.141,-0.488,2.014,-2.686
0.962,-0.037,0.113,0.427,3.540,-0.244
0.974,-0.010,0.109,1.648,2.991,1.099
0.979,-0.007,0.118,2.808,1.282,1.770
0.979,-0.003,0.121,3.723,-0.061,2.441
0.978,0.005,0.118,4.028,-0.793,2.930
0.978,0.014,0.104,4.700,-0.610,2.991
0.983,0.027,0.087,4.944,-0.366,2.625
0.991,0.035,0.085,4.578,-1.282,2.014
1.000,0.043,0.090,3.235,-2.380,1.404
1.003,0.051,0.097,1.343,-3.418,0.732
1.003,0.055,0.102,-0.183,-4.089,-0.122
1.004,0.055,0.107,-1.709,-4.700,-0.977
1.000,0.026,0.128,-3.174,-4.700,-1.770
0.998,0.009,0.141,-5.798,-3.540,-1.648
0.997,0.015,0.154,-8.606,-1.770,-0.427
1.011,0.031,0.170,-10.681,-0.549,1.099
1.023,0.047,0.179,-11.047,0.488,1.709
1.034,0.058,0.182,-9.949,1.099,1.099
1.039,0.072,0.186,-7.935,1.465,-0.488
1.041,0.079,0.189,-5.005,2.075,-2.625
1.036,0.077,0.178,-1.526,2.625,-5.249
1.026,0.070,0.157,0.977,3.967,-8.118
1.015,0.062,0.133,2.625,4.822,-10.498
1.008,0.053,0.116,3.235,4.700,-11.841
1.002,0.047,0.104,2.563,4.089,-13.000
1.000,0.041,0.098,1.160,4.395,-13.794
0.990,0.020,0.093,-0.427,5.188,-14.709
0.973,-0.012,0.092,-1.892,5.981,-15.076
0.962,-0.034,0.091,-3.784,6.775,-14.160
0.956,-0.043,0.087,-5.554,7.141,-12.207
0.958,-0.047,0.088,-6.226,6.531,-10.193
0.957,-0.047,0.091,-5.920,5.676,-8.484
0.961,-0.044,0.100,-5.249,4.211,-7.080
0.967,-0.039,0.111,-4.517,2.808,-5.920
0.973,-0.029,0.114,-3.418,2.136,-5.432
0.977,-0.022,0.108,-2.563,2.319,-5.676
0.977,-0.020,0.099,-2.319,2.563,-6.653
0.978,-0.013,0.100,-2.014,3.052,-7.690
0.986,0.001,0.106,-1.770,2.686,-9.033
0.993,0.015,0.108,-0.854,2.380,-10.925

1.368,0.906,0.533,44.495,28.809,-71.045
1.363,1.015,0.541,61.157,38.391,-107.727
1.286,1.011,0.498,71.350,54.016,-148.193
1.156,0.967,0.387,72.815,73.730,-186.768
1.029,0.939,0.249,68.787,92.712,-219.666
0.896,0.945,0.161,62.256,108.154,-250.427
0.814,1.011,0.129,54.382,118.652,-277.405
0.702,1.075,0.055,46.021,125.793,-305.786
0.568,1.100,-0.008,31.982,131.348,-337.463
0.398,1.124,-0.020,13.550,139.160,-371.277
0.164,1.171,-0.019,-3.296,150.146,-408.508
0.003,1.161,-0.082,-21.057,160.889,-447.815
-0.190,1.141,-0.242,-42.786,164.917,-484.924
-0.412,1.125,-0.399,-71.289,156.372,-517.090
-0.613,1.044,-0.597,-106.201,139.893,-545.532
-0.935,0.812,-0.812,-147.766,121.033,-570.129
-1.198,0.655,-0.821,-195.923,100.159,-585.022
-1.382,0.541,-0.540,-244.934,75.317,-591.736
-1.490,0.398,-0.149,-283.447,42.114,-591.980
-1.611,0.177,0.156,-298.035,12.268,-592.529
-1.801,-0.156,0.266,-286.743,-16.296,-596.008
-2.140,-0.690,0.332,-259.888,-52.307,-595.947
-2.447,-1.349,0.534,-235.413,-88.623,-577.576
-2.645,-1.987,0.964,-216.187,-113.892,-531.433
-2.700,-2.474,1.482,-197.083,-119.690,-459.412
-2.674,-2.919,1.826,-174.438,-99.487,-369.812
-2.655,-3.196,1.945,-151.123,-57.312,-268.738
-2.538,-3.214,1.884,-127.991,-6.897,-160.522
-2.325,-2.955,1.669,-99.304,35.950,-58.228
-2.015,-2.539,1.300,-63.904,62.012,25.513
-1.689,-2.164,0.909,-29.053,65.735,83.923
-1.351,-1.866,0.572,-0.854,52.856,117.126
-1.059,-1.656,0.335,23.437,26.611,134.949
-0.759,-1.490,0.194,43.884,-2.502,144.348
-0.519,-1.385,0.118,59.265,-26.672,144.714
-0.356,-1.311,0.093,69.092,-42.969,139.221
-0.235,-1.245,0.104,74.097,-49.988,131.592
-0.152,-1.211,0.138,75.806,-48.950,123.169
-0.125,-1.210,0.177,75.134,-42.114,113.953
-0.152,-1.237,0.217,72.327,-31.677,106.445
-0.203,-1.280,0.241,67.688,-20.874,104.248
-0.249,-1.310,0.246,62.500,-12.390,109.619
-0.278,-1.297,0.258,56.519,-6.531,120.483
-0.314,-1.312,0.282,49.133,-1.770,131.653
-0.385,-1.395,0.300,40.649,4.272,143.250
-0.469,-1.448,0.312,33.508,11.780,158.264
-0.517,-1.424,0.324,30.090,15.930,179.382
-0.532,-1.363,0.329,29.419,15.686,202.637
-0.539,-1.341,0.314,28.564,14.893,223.450
-0.560,-1.342,0.293,26.062,15.320,242.126
-0.601,-1.355,0.258,23.193,18.188,261.292
-0.596,-1.307,0.226,20.935,21.179,283.813
-0.569,-1.204,0.186,20.142,20.203,307.190
-0.513,-1.055,0.151,18.799,15.869,327.942
-0.439,-0.927,0.126,14.587,10.681,342.041
-0.361,-0.807,0.109,5.493,6.470,349.854
-0.282,-0.724,0.078,-6.531,6.470,354.614
-0.213,-0.695,0.053,-20.996,10.254,357.483
-0.177,-0.734,0.025,-36.438,16.724,360.413
-0.185,-0.771,0.011,-52.307,25.452,365.723

1.527,1.547,0.279,-62.500,29.297,-9.338
1.561,1.887,0.371,-88.074,36.499,-52.185
1.469,2.045,0.409,-105.164,61.279,-119.080
1.184,1.936,0.387,-103.516,99.487,-208.008
0.797,1.687,0.287,-83.496,135.315,-300.964
0.442,1.449,0.146,-52.490,152.527,-377.075
0.120,1.290,-0.031,-18.799,146.973,-430.603
-0.145,1.165,-0.188,6.104,123.047,-465.454
-0.344,1.006,-0.250,16.418,100.159,-488.525
-0.497,0.898,-0.326,16.785,90.271,-504.883
-0.648,0.794,-0.457,12.878,88.440,-521.301
-0.768,0.707,-0.637,3.723,84.290,-536.743
-0.849,0.635,-0.789,-15.686,71.106,-547.791
-0.913,0.583,-0.872,-47.974,47.791,-553.528
-0.999,0.545,-0.855,-88.074,20.569,-558.044
-1.105,0.540,-0.732,-125.122,-5.737,-564.575
-1.232,0.439,-0.408,-151.001,-33.569,-574.829
-1.418,0.111,0.045,-156.372,-58.777,-588.928
-1.627,-0.437,0.458,-137.573,-75.012,-606.750
-1.886,-1.000,0.721,-97.290,-86.182,-619.080
-2.175,-1.530,0.802,-46.753,-100.769,-609.558
-2.437,-2.225,0.795,-10.193,-111.450,-573.303
-2.640,-2.910,0.729,-7.446,-98.022,-509.033
-2.724,-3.421,0.728,-36.377,-66.833,-413.452
-2.582,-3.546,0.808,-79.895,-30.212,-292.908
-2.276,-3.373,0.919,-114.136,2.991,-169.739
-1.952,-3.051,0.917,-121.643,29.297,-67.322
-1.683,-2.755,0.747,-103.027,45.349,4.822
-1.441,-2.472,0.481,-69.702,46.204,53.955
-1.194,-2.203,0.236,-35.645,32.410,88.745
-0.931,-1.970,0.055,-8.850,11.047,113.586
-0.651,-1.746,-0.055,8.240,-9.644,130.066
-0.411,-1.519,-0.091,18.311,-27.466,137.512
-0.203,-1.330,-0.087,24.231,-40.039,137.329
-0.034,-1.161,-0.047,26.428,-45.654,129.761
0.089,-1.037,0.003,26.733,-42.603,115.417
0.155,-0.959,0.036,26.794,-34.363,96.069
0.135,-0.956,0.055,26.794,-25.269,75.195
0.082,-1.016,0.075,27.283,-19.714,58.167
0.015,-1.103,0.108,27.710,-17.700,49.561
-0.061,-1.192,0.156,25.330,-14.160,47.668
-0.134,-1.253,0.206,20.142,-7.263,51.331
-0.187,-1.306,0.249,14.343,0.183,59.326
-0.266,-1.375,0.253,9.949,8.118,69.519
-0.337,-1.407,0.256,6.226,15.808,83.252
-0.369,-1.396,0.273,2.930,20.935,100.769
-0.379,-1.380,0.293,0.549,23.010,118.713
-0.398,-1.377,0.288,0.122,25.391,135.132
-0.425,-1.390,0.264,0.000,28.625,150.879
-0.436,-1.395,0.233,-0.061,31.067,167.480
-0.440,-1.378,0.206,0.732,31.677,186.279
-0.426,-1.360,0.179,1.099,30.762,205.383
-0.403,-1.341,0.182,0.366,29.114,223.755
-0.386,-1.312,0.181,1.038,26.611,241.699
-0.375,-1.288,0.203,2.319,24.048,258.667
-0.375,-1.275,0.215,2.869,23.865,275.696
-0.373,-1.248,0.189,1.831,26.428,294.250
-0.364,-1.190,0.153,-1.099,29.663,315.308
-0.330,-1.115,0.117,-6.042,32.410,337.341
-0.292,-1.002,0.078,-13.611,35.583,358.276

1.133,1.564,0.297,-79.224,81.543,-224.304
0.999,1.766,0.312,-90.088,104.187,-293.579
0.723,1.791,0.239,-100.647,124.817,-372.314
0.352,1.649,0.016,-106.140,138.611,-449.036
0.014,1.463,-0.330,-104.797,135.986,-512.024
-0.219,1.189,-0.760,-100.952,108.032,-556.274
-0.517,0.768,-1.195,-103.516,59.021,-582.764
-0.879,0.380,-1.494,-122.864,4.395,-586.487
-0.990,0.255,-1.395,-164.551,-43.152,-570.374
-0.972,0.377,-0.923,-202.209,-94.727,-544.250
-0.892,0.590,-0.292,-220.642,-143.127,-528.564
-0.895,0.659,0.053,-211.060,-174.377,-538.208
-1.113,0.496,0.025,-177.490,-198.303,-565.979
-1.485,0.176,-0.156,-141.785,-223.267,-593.689
-1.893,-0.240,-0.189,-121.033,-251.648,-605.957
-2.191,-0.619,0.017,-118.286,-274.475,-591.858
-2.390,-1.078,0.379,-122.681,-285.095,-556.580
-2.504,-1.662,0.826,-129.150,-274.902,-506.409
-2.494,-2.307,1.153,-131.104,-237.305,-437.012
-2.466,-2.706,1.430,-131.409,-178.162,-346.985
-2.407,-2.752,1.701,-135.742,-113.098,-244.629
-2.273,-2.656,1.776,-138.733,-51.086,-144.958
-2.062,-2.392,1.630,-135.315,-3.845,-61.340
-1.847,-2.125,1.419,-116.577,13.855,-3.540
-1.585,-1.915,1.271,-85.083,-1.099,31.006
-1.272,-1.828,1.206,-49.377,-34.790,52.979
-0.935,-1.747,1.197,-16.663,-65.308,69.092
-0.590,-1.634,1.115,8.240,-81.238,81.848
-0.326,-1.529,1.007,25.269,-83.679,90.027
-0.089,-1.338,0.911,33.813,-73.914,95.398
0.072,-1.184,0.840,38.208,-59.204,94.971
0.151,-1.118,0.777,40.833,-40.649,88.623
0.152,-1.144,0.692,42.603,-19.470,79.224
0.086,-1.224,0.646,44.373,-1.221,71.350
0.008,-1.307,0.603,46.570,12.756,69.397
-0.070,-1.370,0.557,50.476,22.766,73.730
-0.137,-1.382,0.510,54.993,29.785,81.604
-0.196,-1.367,0.474,59.326,34.485,90.454
-0.251,-1.344,0.445,61.523,37.415,99.426
-0.301,-1.352,0.417,60.974,39.490,108.948
-0.355,-1.348,0.388,58.228,41.016,119.324
-0.389,-1.335,0.396,52.917,41.687,131.226
-0.407,-1.315,0.408,46.997,41.321,145.264
-0.396,-1.281,0.425,42.419,41.748,160.156
-0.373,-1.226,0.429,39.795,42.542,174.011
-0.354,-1.181,0.402,38.391,44.312,186.096
-0.339,-1.163,0.352,37.048,47.791,196.838
-0.324,-1.158,0.319,34.607,50.476,207.031
-0.312,-1.145,0.294,32.410,51.208,217.712
-0.288,-1.098,0.293,30.823,50.171,229.797
-0.244,-1.014,0.275,29.724,49.133,241.028
-0.208,-0.979,0.234,27.466,48.096,248.840
-0.192,-0.971,0.189,22.095,47.546,254.761
-0.161,-0.933,0.134,14.160,47.485,262.207
-0.119,-0.894,0.082,5.127,46.631,270.203
-0.075,-0.853,0.059,-5.249,43.884,278.076
-0.008,-0.807,0.089,-16.663,39.612,285.095
0.062,-0.734,0.148,-26.489,36.438,291.382
0.149,-0.665,0.212,-32.654,35.706,295.288
0.215,-0.620,0.241,-36.194,38.086,294.312

1.405,1.158,0.368,-1.892,21.973,-64.209
1.384,1.343,0.404,-0.671,30.701,-102.051
1.279,1.433,0.378,1.953,47.852,-149.719
1.129,1.415,0.300,7.568,70.923,-206.848
0.928,1.302,0.183,18.738,92.957,-263.855
0.701,1.159,0.053,33.020,108.582,-313.416
0.503,1.083,-0.047,47.607,114.685,-351.440
0.332,1.019,-0.144,60.669,112.915,-379.883
0.172,0.937,-0.230,66.162,108.582,-403.076
0.038,0.907,-0.312,58.838,106.506,-421.021
-0.074,0.956,-0.391,41.260,106.262,-437.012
-0.177,0.965,-0.461,14.771,104.065,-455.505
-0.334,0.969,-0.586,-14.771,103.577,-476.440
-0.481,0.994,-0.772,-49.438,97.717,-496.399
-0.608,1.002,-0.950,-92.041,76.538,-512.817
-0.781,1.029,-1.029,-141.052,42.847,-527.161
-1.016,0.994,-0.886,-196.472,6.409,-543.884
-1.257,0.897,-0.542,-255.432,-23.193,-565.613
-1.476,0.805,-0.106,-300.476,-44.250,-591.797
-1.741,0.472,0.364,-308.594,-67.139,-621.460
-2.098,-0.264,0.827,-277.832,-98.328,-651.428
-2.528,-1.391,1.243,-226.746,-123.657,-669.617
-3.009,-2.558,1.478,-173.828,-135.071,-646.179
-3.288,-3.543,1.627,-128.601,-140.320,-553.223
-3.233,-4.000,1.946,-108.582,-129.211,-401.306
-2.810,-3.843,2.242,-112.122,-86.426,-229.187
-2.352,-3.451,2.171,-115.479,-20.081,-81.787
-2.007,-3.021,1.760,-103.455,42.969,20.752
-1.658,-2.560,1.297,-79.041,73.486,90.942
-1.290,-2.143,0.928,-49.133,69.336,135.315
-0.931,-1.826,0.637,-17.639,45.471,159.241
-0.595,-1.573,0.413,10.559,16.113,169.006
-0.289,-1.361,0.238,32.471,-8.667,167.847
-0.042,-1.192,0.126,47.607,-28.320,157.715
0.144,-1.052,0.067,56.641,-41.870,141.785
0.284,-0.940,0.053,59.998,-47.485,121.887
0.373,-0.889,0.070,58.838,-45.898,99.304
0.382,-0.871,0.101,53.955,-39.307,75.073
0.336,-0.900,0.132,47.424,-30.151,53.833
0.270,-0.958,0.171,40.222,-23.437,39.795
0.202,-1.030,0.222,33.569,-18.188,33.508
0.134,-1.099,0.292,27.283,-11.841,32.654
0.047,-1.172,0.354,21.240,-3.662,35.767
-0.036,-1.214,0.405,16.418,5.554,41.931
-0.085,-1.213,0.457,14.771,13.123,52.185
-0.110,-1.165,0.470,15.930,17.517,63.843
-0.126,-1.127,0.473,18.921,20.020,72.571
-0.142,-1.072,0.452,23.071,20.935,77.759
-0.146,-1.022,0.435,27.527,19.043,80.750
-0.146,-1.000,0.415,29.663,15.991,82.458
-0.141,-1.019,0.395,29.785,15.564,83.923
-0.149,-1.075,0.367,28.625,18.005,85.510
-0.163,-1.121,0.332,28.076,21.790,88.867
-0.168,-1.154,0.316,27.710,23.865,95.642
-0.177,-1.206,0.311,27.222,24.597,105.469
-0.197,-1.276,0.305,26.001,25.513,117.493
-0.216,-1.316,0.296,23.743,27.954,133.301
-0.209,-1.300,0.288,21.240,30.579,153.687
-0.179,-1.254,0.264,19.775,32.715,175.537
-0.138,-1.211,0.236,18.250,34.668,195.923

-2.277,-1.694,0.534,13.855,-195.496,-656.311
-2.639,-2.621,0.700,31.738,-204.773,-610.474
-2.749,-3.344,0.910,18.921,-184.265,-513.855
-2.594,-3.651,1.182,-15.564,-138.184,-377.136
-2.257,-3.531,1.266,-52.856,-72.510,-229.858
-1.930,-3.153,1.157,-77.332,-7.446,-102.234
-1.623,-2.693,0.945,-82.397,34.302,-6.714
-1.319,-2.246,0.652,-72.998,52.124,56.091
-1.027,-1.869,0.393,-55.176,47.180,89.172
-0.728,-1.587,0.230,-34.058,26.001,99.609
-0.470,-1.412,0.150,-11.536,-1.404,95.764
-0.258,-1.298,0.139,7.935,-27.039,84.595
-0.086,-1.239,0.137,21.667,-44.617,71.960
0.033,-1.203,0.138,28.442,-51.697,61.096
0.128,-1.161,0.140,28.687,-50.415,52.673
0.186,-1.135,0.149,25.696,-44.617,46.143
0.209,-1.107,0.182,21.790,-37.354,41.138
0.210,-1.071,0.226,18.616,-30.273,38.147
0.205,-1.056,0.265,16.724,-22.339,36.316
0.171,-1.072,0.269,15.198,-12.268,35.400
0.122,-1.095,0.264,12.695,-1.526,35.767
0.079,-1.093,0.269,9.827,7.751,38.757
0.050,-1.079,0.294,7.568,15.198,42.603
0.014,-1.073,0.303,6.836,22.156,44.983
-0.024,-1.079,0.298,6.958,27.649,47.058
-0.063,-1.077,0.288,7.446,31.433,49.255
-0.093,-1.075,0.275,8.606,33.203,51.331
-0.096,-1.057,0.272,10.620,32.959,53.284
-0.135,-1.039,0.264,13.000,30.457,54.688
-0.155,-1.034,0.242,14.832,27.344,56.396
-0.169,-1.047,0.225,14.038,24.658,59.204
-0.187,-1.076,0.214,11.780,22.888,62.683
-0.193,-1.093,0.204,8.606,22.522,67.688
-0.190,-1.094,0.200,6.042,22.705,74.036
-0.194,-1.131,0.199,3.052,23.376,80.017
-0.201,-1.166,0.200,0.305,24.597,86.731
-0.197,-1.175,0.202,-1.709,24.963,95.764
-0.177,-1.169,0.207,-3.235,24.170,106.140
-0.150,-1.164,0.216,-4.395,23.743,116.455
-0.114,-1.156,0.228,-6.165,24.719,125.671
-0.083,-1.164,0.232,-8.789,26.978,133.789
-0.064,-1.176,0.228,-11.169,30.212,141.968
-0.041,-1.179,0.219,-13.000,33.813,150.757
-0.018,-1.189,0.208,-14.465,36.560,159.790
-0.002,-1.186,0.196,-15.564,39.063,169.678
0.021,-1.177,0.182,-16.174,41.016,181.458
0.044,-1.165,0.172,-17.761,41.992,194.336
0.060,-1.158,0.173,-21.667,43.640,207.092
0.072,-1.131,0.172,-26.978,46.753,221.069
0.094,-1.084,0.163,-32.593,50.842,236.816
0.113,-1.046,0.154,-38.696,55.481,252.502
0.124,-0.992,0.135,-46.692,62.256,268.616
0.160,-0.888,0.114,-56.702,70.557,285.156
0.211,-0.782,0.089,-66.406,78.430,299.927
0.243,-0.744,0.053,-75.684,86.182,310.669
0.248,-0.745,0.050,-85.571,93.140,318.665
0.242,-0.733,0.059,-91.919,99.670,327.759
0.238,-0.662,0.060,-89.661,101.929,337.830
0.282,-0.563,0.059,-79.529,98.083,347.473
0.349,-0.448,0.055,-65.430,90.210,353.638

-2.379,-1.228,0.555,-109.619,-169.312,-727.539
-2.641,-1.968,0.826,-117.126,-151.611,-689.209
-2.732,-2.713,0.964,-115.784,-136.414,-613.953
-2.661,-3.333,1.088,-114.075,-131.531,-504.517
-2.617,-3.557,1.386,-122.742,-126.343,-370.056
-2.338,-3.505,1.258,-143.555,-99.854,-228.394
-2.184,-3.042,1.818,-171.021,-59.570,-99.060
-1.960,-2.466,1.904,-165.833,2.380,-1.282
-1.650,-2.184,1.569,-126.526,57.678,69.214
-1.282,-1.955,1.063,-78.491,83.130,121.338
-0.937,-1.657,0.806,-49.133,78.247,152.222
